athlete_id,name,tvName,dob,gender,role,country_id,disciplineList,eventList
1965474,LEE,LEE,2000-12-29,Male,Athlete,NED,['BKG'],['BKGMINDIVID']
1965515,GHANIMI Rachid,Rachid GHANIMI,2001-04-25,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1965528,HEIJNEN Chelsey,Chelsey HEIJNEN,1999-05-02,Female,Athlete,NED,['BOX'],['BOXW60KG']
1965548,van de KERKHOF Jacob,Jacob van de KERKHOF,1995-10-12,Male,Athlete,NED,['ROW'],['ROWMCOXED8']
1965556,MEESTER Veronique,Veronique MEESTER,1995-04-07,Female,Athlete,NED,['ROW'],['ROWWNOCOX2']
1965557,BOONSTRA Benthe,Benthe BOONSTRA,2000-11-21,Female,Athlete,NED,['ROW'],['ROWWNOCOX4']
1965558,FLORIJN Karolien,Karolien FLORIJN,1998-04-06,Female,Athlete,NED,['ROW'],['ROWWSCULL1']
1965559,CLEVERING Ymkje,Ymkje CLEVERING,1995-07-17,Female,Athlete,NED,['ROW'],['ROWWNOCOX2']
1965560,OLDENBURG Marloes,Marloes OLDENBURG,1988-03-09,Female,Athlete,NED,['ROW'],['ROWWNOCOX4']
1965562,FETTER Dieuwke,Dieuwke FETTER,1991-01-26,Female,Athlete,NED,['ROW'],['ROWMCOXED8']
1965563,YOUSSIFOU Laila,Laila YOUSSIFOU,1996-01-02,Female,Athlete,NED,['ROW'],['ROWWSCULL4']
1965565,PAULIS Bente,Bente PAULIS,1997-02-14,Female,Athlete,NED,['ROW'],['ROWWSCULL4']
1965566,OFFEREINS Tinka,Tinka OFFEREINS,1993-10-05,Female,Athlete,NED,['ROW'],['ROWWNOCOX4']
1965567,DRENTH Hermijntje,Hermijntje DRENTH,1994-07-19,Female,Athlete,NED,['ROW'],['ROWWNOCOX4']
1965568,SCHEENAARD Lisa,Lisa SCHEENAARD,1988-09-05,Female,Athlete,NED,['ROW'],['ROWWSCULL2']
1965570,VELDHUIS Martine,Martine VELDHUIS,1996-12-12,Female,Athlete,NED,['ROW'],['ROWWSCULL2']
1965572,de JONG Roos,Roos de JONG,1993-08-23,Female,Athlete,NED,['ROW'],['ROWWSCULL4']
1965573,DULLEMANS Tessa,Tessa DULLEMANS,1997-07-02,Female,Athlete,NED,['ROW'],['ROWWSCULL4']
1965580,van LIEROP Lennart,Lennart van LIEROP,1994-05-20,Male,Athlete,NED,['ROW'],['ROWMSCULL4']
1965581,MAKKER Mick,Mick MAKKER,1993-02-05,Male,Athlete,NED,['ROW'],['ROWMCOXED8']
1965583,van DOORN Gert-Jan,Gert-Jan van DOORN,1999-02-03,Male,Athlete,NED,['ROW'],['ROWMCOXED8']
1965584,METSEMAKERS Koen,Koen METSEMAKERS,1992-04-30,Male,Athlete,NED,['ROW'],['ROWMSCULL4']
1965585,BROUWER Eli,Eli BROUWER,2000-07-14,Male,Athlete,NED,['ROW'],['ROWMNOCOX4']
1965586,WIETEN Tone,Tone WIETEN,1994-03-17,Male,Athlete,NED,['ROW'],['ROWMSCULL4']
1965587,MOLENAAR Olav,Olav MOLENAAR,1999-03-28,Male,Athlete,NED,['ROW'],['ROWMCOXED8']
1965588,BROENINK Stef,Stef BROENINK,1990-09-19,Male,Athlete,NED,['ROW'],['ROWMSCULL2']
1965589,TWELLAAR Melvin,Melvin TWELLAAR,1996-12-23,Male,Athlete,NED,['ROW'],['ROWMSCULL2']
1965591,MOLLEE Guus,Guus MOLLEE,2002-02-23,Male,Athlete,NED,['ROW'],['ROWMNOCOX4']
1965592,KNAB Ruben,Ruben KNAB,1988-02-19,Male,Athlete,NED,['ROW'],['ROWMCOXED8']
1965594,RIENKS Rik,Rik RIENKS,1995-03-17,Male,Athlete,NED,['ROW'],['ROWMNOCOX4']
1965595,RITSEMA Nelson,Nelson RITSEMA,1994-08-17,Male,Athlete,NED,['ROW'],['ROWMNOCOX4']
1965596,RIENKS Ralf,Ralf RIENKS,1997-09-23,Male,Athlete,NED,['ROW'],['ROWMCOXED8']
1965597,van der BIJ Jan,Jan van der BIJ,1991-09-25,Male,Athlete,NED,['ROW'],['ROWMCOXED8']
1965599,van DORP Simon,Simon van DORP,1997-04-10,Male,Athlete,NED,['ROW'],['ROWMSCULL1']
1965600,FLORIJN Finn,Finn FLORIJN,1999-11-29,Male,Athlete,NED,['ROW'],['ROWMSCULL4']
1965601,de GRAAF Sander,Sander de GRAAF,1995-06-13,Male,Athlete,NED,['ROW'],['ROWMCOXED8']
1965671,BOUKAMIR Mehdi,Mehdi BOUKAMIR,2004-01-26,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1965679,BYLON Atheyna Bibeichi,Atheyna Bibeichi BYLON,1989-04-06,Female,Athlete,PAN,['BOX'],['BOXW75KG']
1965685,WOODRUFF Gianna,Gianna WOODRUFF,1993-11-18,Female,Athlete,PAN,['ATH'],['ATHW400MHURD']
1965686,ARCHIBOLD Franklin,Franklin ARCHIBOLD,1997-08-24,Male,Athlete,PAN,['CRD'],['CRDMRR']
1965692,HERON Hillary,Hillary HERON,2004-01-29,Female,Athlete,PAN,['GAR'],"['GARW', 'GARW1AA', 'GARW1APBB', 'GARW1APFX', 'GARW1APUB', 'GARW1APVT']"
1965696,SANTOS SILVA Emily,Emily SANTOS SILVA,2005-07-15,Female,Athlete,PAN,['SWM'],['SWMW100MBR']
1965697,CHRISTIANSON Bernhard Tyler,Bernhard Tyler CHRISTIANSON,2001-12-09,Male,Athlete,PAN,['SWM'],['SWMM200MBR']
1965704,JIMENEZ Kristine,Kristine JIMENEZ,1995-09-19,Female,Athlete,PAN,['JUD'],['JUDW57KG']
1965710,MORENO Geiner,Geiner MORENO,2000-06-24,Male,Athlete,COL,['ATH'],['ATHMTRPLJUMP']
1965714,AMOAH Joseph Paul,Joseph Paul AMOAH,1997-01-12,Male,Athlete,GHA,['ATH'],['ATHM4X100M']
1965718,ROMERO Mateo,Mateo ROMERO,2003-02-07,Male,Athlete,COL,['ATH'],['ATHX42KWALKT']
1965809,EL OUAHDI Zakaria,Zakaria EL OUAHDI,2001-12-31,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1965814,SANTAVY Boady,Boady SANTAVY,1997-05-22,Male,Athlete,CAN,['WLF'],['WLFM89KG']
1965815,CHARRON Maude,Maude CHARRON,1993-04-28,Female,Athlete,CAN,['WLF'],['WLFW59KG']
1965819,WAYMENT Courtney,Courtney WAYMENT,1998-08-04,Female,Athlete,USA,['ATH'],['ATHW3000MST']
1965832,WILSON Allie,Allie WILSON,1996-03-31,Female,Athlete,USA,['ATH'],['ATHW800M']
1965841,WILLIAMS Bridget,Bridget WILLIAMS,1996-03-18,Female,Athlete,USA,['ATH'],['ATHWPLEVAULT']
1965849,THOMPSON Curtis,Curtis THOMPSON,1996-02-08,Male,Athlete,USA,['ATH'],['ATHMJAVELIN']
1965854,YOUNG Clayton,Clayton YOUNG,1993-09-14,Male,Athlete,USA,['ATH'],['ATHMMARATHON']
1965855,SCOTT Donald,Donald SCOTT,1992-02-23,Male,Athlete,USA,['ATH'],['ATHMTRPLJUMP']
1965864,SISSON Emily,Emily SISSON,1991-10-12,Female,Athlete,USA,['ATH'],['ATHWMARATHON']
1965868,THOMAS Gabrielle,Gabrielle THOMAS,1996-12-07,Female,Athlete,USA,['ATH'],"['ATHW200M', 'ATHW4X100M']"
1965871,WILLIAMS Harrison,Harrison WILLIAMS,1996-03-07,Male,Athlete,USA,['ATH'],['ATHMDECATH']
1965875,ROSS Jaida,Jaida ROSS,2001-10-29,Female,Athlete,USA,['ATH'],['ATHWSHOTPUT']
1965887,ULRICH Jayden,Jayden ULRICH,2002-09-15,Female,Athlete,USA,['ATH'],['ATHWDISCUS']
1965891,WHITTAKER Juliette,Juliette WHITTAKER,2003-12-01,Female,Athlete,USA,['ATH'],['ATHW800M']
1965894,WOOTEN Jacob,Jacob WOOTEN,1997-04-22,Male,Athlete,USA,['ATH'],['ATHMPLEVAULT']
1965896,ROOKS Kenneth,Kenneth ROOKS,1999-10-21,Male,Athlete,USA,['ATH'],['ATHM3000MST']
1965904,WILLIAMS Kendal,Kendal WILLIAMS,1995-09-23,Male,Alternate Athlete,USA,['ATH'],['ATHM4X100M']
1965917,WILKINSON Matthew,Matthew WILKINSON,1998-12-27,Male,Athlete,USA,['ATH'],['ATHM3000MST']
1965923,SAUNDERS Raven,Raven SAUNDERS,1996-05-15,Female,Athlete,USA,['ATH'],['ATHWSHOTPUT']
1965933,WINKLER Rudy,Rudy WINKLER,1994-12-06,Male,Athlete,USA,['ATH'],['ATHMHAMMER']
1965942,TERRY Twanisha,Twanisha TERRY,1999-01-24,Female,Athlete,USA,['ATH'],"['ATHW100M', 'ATHW4X100M']"
1965947,TURNER Vernon,Vernon TURNER,1998-08-21,Male,Athlete,USA,['ATH'],['ATHMHIGHJUMP']
1965951,ZIEMEK Zachery,Zachery ZIEMEK,1993-02-23,Male,Athlete,USA,['ATH'],['ATHMDECATH']
1965956,BOUCHOUARI Benjamin,Benjamin BOUCHOUARI,2001-11-13,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1965970,ROGERY Pedro,Pedro ROGERY,1998-11-28,Male,Athlete,GBS,['SWM'],['SWMM50MFR']
1965995,AKHOMACH Ilias,Ilias AKHOMACH,2004-04-16,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1965999,DIU Felix Chun Hei,DIU Felix Chun Hei,2000-04-30,Male,Athlete,HKG,['ATH'],['ATHM100M']
1966022,DECH Sunday,Sunday DECH,1994-01-01,Male,Athlete,SSD,['BKB'],['BKBMTEAM5']
1966024,PEDRO Edmilson,Edmilson PEDRO,1997-05-23,Male,Athlete,ANG,['JUD'],['JUDM66KG']
1966028,DENG Majok,Majok DENG,1993-03-01,Male,Athlete,SSD,['BKB'],['BKBMTEAM5']
1966032,GABRIEL Wenyen,Wenyen GABRIEL,1997-03-26,Male,Athlete,SSD,['BKB'],['BKBMTEAM5']
1966034,MULAMBA Dominique Lasconi,Dominique Lasconi MULAMBA,2001-10-22,Male,Athlete,COD,['ATH'],['ATHM100M']
1966045,KOMLANVI Akoko,Akoko KOMLANVI,1994-10-24,Female,Athlete,TOG,['ROW'],['ROWWSCULL1']
1966219,CLIFTON Samalulu,Samalulu CLIFTON,1999-03-25,Female,Athlete,SAM,['CSP'],['CSPWK1-500M']
1966231,BETTERIDGE Lois,Lois BETTERIDGE,1997-12-17,Female,Athlete,CAN,['CSL'],"['CSLWC1', 'CSLWK1', 'CSLWX1']"
1966232,BALDONI Alex,Alex BALDONI,2003-12-27,Male,Athlete,CAN,['CSL'],"['CSLMC1', 'CSLMK1', 'CSLMX1']"
1966324,CAMPO Alfredo Jose,Alfredo Jose CAMPO V.,1993-03-02,Male,Athlete,ECU,['BMX'],['BMXMINDVRACE']
1966335,AKAZAWA Gaku,Gaku AKAZAWA,1990-06-21,Male,Athlete,SAM,['WRE'],['WREMFS65KG']
1966346,OGANDO Alexander,Alexander OGANDO,2000-05-03,Male,Athlete,DOM,['ATH'],"['ATHM200M', 'ATHM400M']"
1966350,DAOU Magnim Jordano,Magnim Jordano DAOU,2004-07-11,Male,Athlete,TOG,['SWM'],['SWMM50MFR']
1966386,STICKLAND Johann,Johann STICKLAND,2003-03-04,Male,Athlete,SAM,['SWM'],['SWMM100MFR']
1966390,NDOMBE IMPELENGA Aristote,Aristote NDOMBE IMPELENGA,2001-09-30,Male,Athlete,COD,['SWM'],['SWMM50MFR']
1966402,CONNERS Corey,Corey CONNERS,1992-01-06,Male,Athlete,CAN,['GLF'],['GLFMSTROKE']
1966405,HENDERSON Brooke M.,Brooke M. HENDERSON,1997-09-10,Female,Athlete,CAN,['GLF'],['GLFWSTROKE']
1966409,SHARP Alena,Alena SHARP,1981-03-07,Female,Athlete,CAN,['GLF'],['GLFWSTROKE']
1966414,TAYLOR Nick,Nick TAYLOR,1988-04-14,Male,Athlete,CAN,['GLF'],['GLFMSTROKE']
1966448,BROWN Kaiya,Kaiya BROWN,2004-04-17,Female,Athlete,SAM,['SWM'],['SWMW50MFR']
1966493,GAITOU Adele Sodalo Agnes,Adele Sodalo Agnes GAITOU,2007-02-06,Female,Athlete,TOG,['SWM'],['SWMW50MFR']
1966502,KAFADAR Josipa,Josipa KAFADAR,2001-02-02,Female,Athlete,CAN,['TKW'],['TKWW49KG']
1966505,PARK Skylar,Skylar PARK,1999-06-06,Female,Athlete,CAN,['TKW'],['TKWW57KG']
1966530,MUXANGA Tiago,Tiago MUXANGA,2000-09-12,Male,Athlete,MOZ,['BOX'],['BOXM71KG']
1966539,KECHTA Yassine,Yassine KECHTA,2002-02-25,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1966556,AL-ZINKEE Hasan Ali Khaleel,Hasan Ali Khaleel AL-ZINKEE,2004-02-14,Male,Athlete,IRQ,['SWM'],['SWMM100MBF']
1966622,JONES Carlik,Carlik JONES,1997-12-23,Male,Athlete,SSD,['BKB'],['BKBMTEAM5']
1966624,RICHARDSON Amir,Amir RICHARDSON,2002-01-24,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1966625,JOK Peter,Peter JOK,1994-03-30,Male,Athlete,SSD,['BKB'],['BKBMTEAM5']
1966630,EL KHANNOUSS Bilal,Bilal EL KHANNOUSS,2004-05-10,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1966639,EZZALZOULI Abde,Abde EZZALZOULI,2001-12-17,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1966642,EL AZZOUZI Oussama,Oussama EL AZZOUZI,2001-05-29,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1966652,BONHOMME Ariane,Ariane BONHOMME,1995-04-02,Female,Athlete,CAN,['CTR'],"['CTRWMADISON', 'CTRWPURTEAM4']"
1966653,JACKSON Alison,Alison JACKSON,1988-12-14,Female,Athlete,CAN,['CRD'],['CRDWRR']
1966655,BIBIC Dylan,Dylan BIBIC,2003-08-03,Male,Athlete,CAN,['CTR'],"['CTRMMADISON', 'CTRMOMNIUM', 'CTRMPURTEAM4']"
1966661,MATTERN Carson,Carson MATTERN,2004-02-24,Male,Athlete,CAN,['CTR'],['CTRMPURTEAM4']
1966665,GEE Derek,Derek GEE,1997-08-03,Male,Athlete,CAN,['CRD'],"['CRDMRR', 'CRDMTT']"
1966666,ATTWELL Erin,Erin ATTWELL,1999-03-12,Female,Athlete,CAN,['CTR'],"['CTRWMADISON', 'CTRWPURTEAM4']"
1966671,MAJENDIE Fiona,Fiona MAJENDIE,1997-11-05,Female,Alternate Athlete,CAN,['CTR'],['CTRWPURTEAM4']
1966673,HOLMGREN Gunnar,Gunnar HOLMGREN,1999-06-23,Male,Athlete,CAN,['MTB'],['MTBMXCTRY']
1966676,HOLMGREN Isabella,Isabella HOLMGREN,2005-05-22,Female,Athlete,CAN,['MTB'],['MTBWXCTRY']
1966677,BOYLE Jackie,Jackie BOYLE,1997-08-07,Female,Alternate Athlete,CAN,['CTR'],['CTRWSPRTEAM3']
1966678,HEDGCOCK James,James HEDGCOCK,2001-11-15,Male,Athlete,CAN,['CTR'],"['CTRMKEIRIN', 'CTRMSPRINT', 'CTRMSPRTEAM3']"
1966681,WHALEY Jeffrey,Jeffrey WHALEY,1996-03-10,Male,Athlete,CAN,['BMF'],['BMFMINDVFRST']
1966686,GENEST Lauriane,Lauriane GENEST,1998-05-28,Female,Athlete,CAN,['CTR'],"['CTRWKEIRIN', 'CTRWSPRINT', 'CTRWSPRTEAM3']"
1966688,COLES-LYSTER Maggie,Maggie COLES-LYSTER,1999-02-12,Female,Athlete,CAN,['CTR'],"['CTRWMADISON', 'CTRWOMNIUM', 'CTRWPURTEAM4']"
1966690,FOLEY Michael,Michael FOLEY,1999-01-12,Male,Athlete,CAN,['CTR'],"['CTRMMADISON', 'CTRMPURTEAM4']"
1966691,GUILLEMETTE Mathias,Mathias GUILLEMETTE,2002-01-14,Male,Athlete,CAN,['CTR'],"['CTRMMADISON', 'CTRMOMNIUM', 'CTRMPURTEAM4']"
1966693,SIMPSON Molly,Molly SIMPSON,2002-12-11,Female,Athlete,CAN,['BMX'],['BMXWINDVRACE']
1966695,WOODS Michael,Michael WOODS,1986-10-12,Male,Athlete,CAN,['CRD'],['CRDMRR']
1966697,WAMMES Nick,Nick WAMMES,1999-10-21,Male,Athlete,CAN,['CTR'],"['CTRMKEIRIN', 'CTRMSPRINT', 'CTRMSPRTEAM3']"
1966699,BARIL Olivia,Olivia BARIL,1997-10-10,Female,Athlete,CAN,['CRD'],"['CRDWRR', 'CRDWTT']"
1966702,DODYK Ryan,Ryan DODYK,1996-12-04,Male,Alternate Athlete,CAN,['CTR'],['CTRMSPRTEAM3']
1966709,ORBAN Sarah,Sarah ORBAN,1995-10-22,Female,Athlete,CAN,['CTR'],"['CTRWKEIRIN', 'CTRWSPRINT', 'CTRWSPRTEAM3']"
1966711,RICHARDSON Sean,Sean RICHARDSON,2001-01-29,Male,Alternate Athlete,CAN,['CTR'],['CTRMPURTEAM4']
1966712,van DAM Sarah,Sarah van DAM,2001-12-04,Female,Athlete,CAN,['CTR'],"['CTRWOMNIUM', 'CTRWPURTEAM4']"
1966717,RORKE Tyler,Tyler RORKE,2003-05-28,Male,Athlete,CAN,['CTR'],"['CTRMKEIRIN', 'CTRMSPRINT', 'CTRMSPRTEAM3']"
1966719,MITCHELL Kelsey,Kelsey MITCHELL,1993-11-26,Female,Athlete,CAN,['CTR'],"['CTRWKEIRIN', 'CTRWSPRINT', 'CTRWSPRTEAM3']"
1966721,NAKACH Akram,Akram NAKACH,2002-04-07,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1966737,TIEBWA Nera,Nera TIEBWA,2008-10-02,Female,Athlete,KIR,['JUD'],['JUDW57KG']
1966742,van DIJKE Sanne,Sanne van DIJKE,1995-07-21,Female,Athlete,NED,['JUD'],"['JUDW70KG', 'JUDXTEAM6']"
1966746,van LIESHOUT Joanne,Joanne van LIESHOUT,2002-11-08,Female,Athlete,NED,['JUD'],"['JUDW63KG', 'JUDXTEAM6']"
1966747,KAMPS Marit,Marit KAMPS,2001-03-04,Female,Athlete,NED,['JUD'],"['JUDWO78KG', 'JUDXTEAM6']"
1966748,BEURSKENS Julie,Julie BEURSKENS,2004-07-12,Female,Athlete,NED,['JUD'],"['JUDW57KG', 'JUDXTEAM6']"
1966753,STEENHUIS Guusje,Guusje STEENHUIS,1992-10-27,Female,Athlete,NED,['JUD'],"['JUDW78KG', 'JUDXTEAM6']"
1966756,de WIT Frank,Frank de WIT,1996-02-13,Male,Athlete,NED,['JUD'],"['JUDM81KG', 'JUDXTEAM6']"
1966757,van T END Noel,Noel van T END,1991-06-15,Male,Athlete,NED,['JUD'],"['JUDM90KG', 'JUDXTEAM6']"
1966764,TSJAKADOEA Tornike,Tornike TSJAKADOEA,1996-10-05,Male,Athlete,NED,['JUD'],"['JUDM60KG', 'JUDXTEAM6']"
1966766,KORREL Michael,Michael KORREL,1994-02-27,Male,Athlete,NED,['JUD'],"['JUDM100KG', 'JUDXTEAM6']"
1966768,SNIPPE Jelle,Jelle SNIPPE,1998-09-19,Male,Athlete,NED,['JUD'],"['JUDMO100KG', 'JUDXTEAM6']"
1966875,VORSSELMAN Ruth,Ruth VORSSELMAN,1997-03-23,Female,Athlete,NED,['CSP'],"['CSPWK1-500M', 'CSPWK2-500M']"
1966877,KONIJN Selma,Selma KONIJN,1999-04-29,Female,Athlete,NED,['CSP'],"['CSPWK1-500M', 'CSPWK2-500M']"
1966879,WEGMAN Martina,Martina WEGMAN,1989-06-13,Female,Athlete,NED,['CSL'],"['CSLWK1', 'CSLWX1']"
1966881,TEUNISSEN Lena,Lena TEUNISSEN,1997-08-17,Female,Athlete,NED,['CSL'],"['CSLWC1', 'CSLWX1']"
1966883,OTTEN Joris,Joris OTTEN,1997-12-01,Male,Athlete,NED,['CSL'],"['CSLMC1', 'CSLMX1']"
1966914,ZWETSLOOT Roos,Roos ZWETSLOOT,2000-07-27,Female,Athlete,NED,['SKB'],['SKBWSTREET']
1966915,OLDENBEUVING Keet,Keet OLDENBEUVING,2004-09-01,Female,Athlete,NED,['SKB'],['SKBWSTREET']
1966919,TARGHALLINE Oussama,Oussama TARGHALLINE,2002-05-20,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1966925,EERLAND Britt,Britt EERLAND,1994-02-22,Female,Athlete,NED,['TTE'],['TTEWSINGLES']
1966945,RUS Arantxa,Arantxa RUS,1990-12-13,Female,Athlete,NED,['TEN'],"['TENWDOUBLES', 'TENWSINGLES']"
1966946,SCHUURS Demi,Demi SCHUURS,1993-08-01,Female,Athlete,NED,['TEN'],"['TENWDOUBLES', 'TENXDOUBLES']"
1966948,HAASE Robin,Robin HAASE,1987-04-06,Male,Athlete,NED,['TEN'],"['TENMDOUBLES', 'TENMSINGLES']"
1966949,ROJER Jean-Julien,Jean-Julien ROJER,1981-08-25,Male,Athlete,NED,['TEN'],['TENMDOUBLES']
1966950,GRIEKSPOOR Tallon,Tallon GRIEKSPOOR,1996-07-02,Male,Athlete,NED,['TEN'],"['TENMDOUBLES', 'TENMSINGLES']"
1966952,KOOLHOF Wesley,Wesley KOOLHOF,1989-04-17,Male,Athlete,NED,['TEN'],"['TENMDOUBLES', 'TENXDOUBLES']"
1966987,FARINANGO BERRU David Andres,David Andres FARINANGO BERRU,2000-10-20,Male,Athlete,ECU,['OWS'],['OWSM10KM']
1967053,MANAOUT Haytam,Haytam MANAOUT,2001-04-18,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1967057,MAC NEIL Margaret,Margaret MAC NEIL,2000-02-26,Female,Athlete,CAN,['SWM'],"['SWMW100MBF', 'SWMW100MFR', 'SWMW4X100MFR', 'SWMW4X100MMD', 'SWMX4X100MMD']"
1967058,KHARUN Ilya,Ilya KHARUN,2005-02-07,Male,Athlete,CAN,['SWM'],"['SWMM100MBF', 'SWMM200MBF', 'SWMM4X100MMD']"
1967062,O'CROININ Emma,Emma O'CROININ,2003-05-22,Female,Athlete,CAN,['SWM'],"['SWMW4X200MFR', 'SWMWRELAY']"
1967063,ACEVEDO Javier,Javier ACEVEDO,1998-01-28,Male,Athlete,CAN,['SWM'],"['SWMM100MBA', 'SWMM4X100MFR', 'SWMM4X100MMD']"
1967065,KNOX Finlay,Finlay KNOX,2001-01-08,Male,Athlete,CAN,['SWM'],"['SWMM200MIM', 'SWMM4X100MFR', 'SWMM4X100MMD', 'SWMX4X100MMD']"
1967069,LIENDO Josh,Josh LIENDO,2002-08-20,Male,Athlete,CAN,['SWM'],"['SWMM100MBF', 'SWMM100MFR', 'SWMM4X100MFR', 'SWMM4X100MMD', 'SWMM50MFR', 'SWMX4X100MMD']"
1967074,ANGUS Sophie,Sophie ANGUS,1999-03-12,Female,Athlete,CAN,['SWM'],"['SWMW100MBR', 'SWMW4X100MMD']"
1967084,RUCK Taylor,Taylor RUCK,2000-05-28,Female,Athlete,CAN,['SWM'],"['SWMW4X100MFR', 'SWMW50MFR', 'SWMX4X100MMD']"
1967086,WOG Kelsey,Kelsey WOG,1998-09-19,Female,Athlete,CAN,['SWM'],['SWMW200MBR']
1967088,HARVEY Mary-Sophie,Mary-Sophie HARVEY,1999-08-11,Female,Athlete,CAN,['SWM'],"['SWMW200MFR', 'SWMW4X100MFR', 'SWMW4X100MMD', 'SWMW4X200MFR']"
1967092,BROUSSEAU Julie,Julie BROUSSEAU,2006-01-09,Female,Athlete,CAN,['SWM'],"['SWMW4X200MFR', 'SWMWRELAY']"
1967095,JANSEN Ella,Ella JANSEN,2005-09-01,Female,Athlete,CAN,['SWM'],"['SWMW400MIM', 'SWMW4X200MFR']"
1967099,OLEKSIAK Penny,Penny OLEKSIAK,2000-06-13,Female,Athlete,CAN,['SWM'],"['SWMW4X100MFR', 'SWMW4X100MMD', 'SWMWRELAY']"
1967104,MASSE Kylie,Kylie MASSE,1996-01-18,Female,Athlete,CAN,['SWM'],"['SWMW100MBA', 'SWMW200MBA', 'SWMW4X100MMD', 'SWMX4X100MMD']"
1967105,PICKREM Sydney,Sydney PICKREM,1997-05-21,Female,Athlete,CAN,['SWM'],"['SWMW200MBR', 'SWMW200MIM']"
1967108,SMITH Rebecca,Rebecca SMITH,2000-03-14,Female,Athlete,CAN,['SWM'],['SWMW100MBF']
1967110,FINLIN Emma,Emma FINLIN,2005-04-27,Female,Athlete,CAN,['OWS'],['OWSW10KM']
1967119,WILM Ingrid,Ingrid WILM,1998-06-08,Female,Athlete,CAN,['SWM'],"['SWMW100MBA', 'SWMW4X100MMD']"
1967125,JANKOVICS Tristan,Tristan JANKOVICS,2004-05-10,Male,Athlete,CAN,['SWM'],['SWMM400MIM']
1967138,KISIL Yuri,Yuri KISIL,1995-09-18,Male,Athlete,CAN,['SWM'],"['SWMM100MFR', 'SWMM4X100MFR']"
1967140,McINTOSH Summer,Summer McINTOSH,2006-08-18,Female,Athlete,CAN,['SWM'],"['SWMW200MBF', 'SWMW200MIM', 'SWMW400MFR', 'SWMW400MIM', 'SWMW4X100MFR', 'SWMW4X100MMD', 'SWMW4X200MFR']"
1967144,WIGGINTON Lorne,Lorne WIGGINTON,2005-10-27,Male,Athlete,CAN,['SWM'],"['SWMM4X200MFR', 'SWMMRELAY']"
1967151,AXON Alex,Alex AXON,2003-06-01,Male,Athlete,CAN,['SWM'],"['SWMM4X200MFR', 'SWMMRELAY']"
1967153,DOUTHWRIGHT Brooklyn,Brooklyn DOUTHWRIGHT,2003-05-20,Female,Athlete,CAN,['SWM'],"['SWMW4X100MFR', 'SWMWRELAY']"
1967156,TIERNEY Blake,Blake TIERNEY,2002-01-10,Male,Athlete,CAN,['SWM'],"['SWMM100MBA', 'SWMM200MBA', 'SWMM4X100MMD', 'SWMX4X100MMD']"
1967157,HESS Apollo,Apollo HESS,2002-07-15,Male,Athlete,CAN,['SWM'],"['SWMMRELAY', 'SWMX4X100MMD']"
1967158,HUSSEY Patrick,Patrick HUSSEY,2001-03-01,Male,Athlete,CAN,['SWM'],"['SWMM4X200MFR', 'SWMMRELAY']"
1967163,BAGSHAW Jeremy,Jeremy BAGSHAW,1992-04-21,Male,Athlete,CAN,['SWM'],"['SWMM4X200MFR', 'SWMMRELAY']"
1967172,MAOUHOUB Mehdi,Mehdi MAOUHOUB,2003-06-05,Male,Athlete,MAR,['FBL'],['FBLMTEAM11']
1967180,AWUJO Simi,Simi AWUJO,2003-09-23,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967181,BECKIE Janine,Janine BECKIE,1994-08-20,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967183,BUCHANAN Kadeisha,Kadeisha BUCHANAN,1995-11-11,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967185,CARLE Gabrielle,Gabrielle CARLE,1998-10-12,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967192,D'ANGELO Sabrina,Sabrina D'ANGELO,1993-05-11,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967194,FLEMING Jessie,Jessie FLEMING,1998-03-10,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967196,GILLES Vanessa,Vanessa GILLES,1996-03-11,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967197,GROSSO Julia,Julia GROSSO,2000-08-28,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967200,HUITEMA Jordyn,Jordyn HUITEMA,2001-05-07,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967203,LACASSE Cloe,Cloe LACASSE,1993-07-06,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
1967207,LAWRENCE Ashley,Ashley LAWRENCE,1995-06-11,Female,Athlete,CAN,['FBL'],['FBLWTEAM11']
